filename,attack_group,layoutlmv3_cosine_similarity
54_2019_QH14_399763.npy,3.delete,0.999832
54_2024_QH15_578531.npy,3.delete,0.999994
54_KH-UBND_708180.npy,3.delete,0.999847
55_2019_QH14_410870.npy,3.delete,0.999463
55_2024_QH15_621347.npy,3.delete,0.999972
56_2020_QH14_422707.npy,3.delete,0.999928
56_2024_QH15_m_622318.npy,3.delete,0.999978
57_2020_QH14_416260.npy,3.delete,0.999844
57_2024_QH15_623631.npy,3.delete,0.999859
58_2020_QH14_395767.npy,3.delete,0.999894
58_2024_QH15_m_621645.npy,3.delete,0.999953
58_2026_NQ-HDND_709771.npy,3.delete,0.990580
59_2020_QH14_427301.npy,3.delete,0.999999
59_2024_QH15_606865.npy,3.delete,0.999936
60_2020_QH14_373522.npy,3.delete,0.999770
60_2024_QH15_m_621343.npy,3.delete,0.999839
60_2026_NQ-HDND_709424.npy,3.delete,0.999195
61_2020_QH14_321051.npy,3.delete,0.999994
61_2024_QH15_613892.npy,3.delete,0.999876
62_2020_QH14_418229.npy,3.delete,0.999993
62_2025_QH15_643744.npy,3.delete,0.999926
63_2020_QH14_402074.npy,3.delete,0.999899
63_2025_QH15_639242.npy,3.delete,0.999938
63_2026_QD-UBND_709654.npy,3.delete,0.998579
64_2020_QH14_374160.npy,3.delete,0.999985
64_2025_QH15_639239.npy,3.delete,0.999646
65_2020_QH14_422708.npy,3.delete,0.998783
65_2025_QH15_639241.npy,3.delete,0.999861
66_2020_QH14_439845.npy,3.delete,0.999861
66_2025_QH15_621225.npy,3.delete,0.999978
67_2020_QH14_m_373520.npy,3.delete,0.999919
67_2025_QH15_580594.npy,3.delete,0.999990
68_2020_QH14_435315.npy,3.delete,0.999536
68_2025_QH15_578018.npy,3.delete,0.999992
69_2020_QH14_439844.npy,3.delete,0.999997
69_2025_QH15_603983.npy,3.delete,0.999969
70_2020_QH14_376557.npy,3.delete,0.999229
70_2025_QH15_580121.npy,3.delete,0.999951
70_2026_NQ-HDND_709515.npy,3.delete,0.999304
71_2020_QH14_366792.npy,3.delete,0.999675
71_2025_QH15_621341.npy,3.delete,0.999956
72_2020_QH14_431147.npy,3.delete,0.999995
72_2025_QH15_649675.npy,3.delete,0.999724
73_2021_QH14_445185.npy,3.delete,0.999977
73_2025_QH15_621345.npy,3.delete,0.999491
74_2025_QH15_m_530912.npy,3.delete,0.999842
75_2025_QH15_555035.npy,3.delete,0.999716
76_2025_QH15_659899.npy,3.delete,0.999749
77_2025_QH15_643029.npy,3.delete,0.999726
78_2025_QH15_m_623226.npy,3.delete,0.999930
79_2025_QH15_660522.npy,3.delete,0.999140
80_2025_QH15_649688.npy,3.delete,0.998745
81_2025_QH15_660533.npy,3.delete,0.999202
82_2025_QH15_660530.npy,3.delete,0.994238
83_2025_QH15_663780.npy,3.delete,0.999777
84_2025_QH15_655378.npy,3.delete,0.999843
85_2025_QH15_651570.npy,3.delete,0.999081
86_2025_QH15_662377.npy,3.delete,0.999721
87_2025_QH15_662673.npy,3.delete,0.999713
88_2025_QH15_m_659898.npy,3.delete,0.998480
89_2025_QH15_650061.npy,3.delete,0.999981
8_2026_QH16_704810.npy,3.delete,0.999546
90_2025_QH15_m_662379.npy,3.delete,0.999994
91_2025_QH15_m_625628.npy,3.delete,0.999981
92_2025_QH15_659897.npy,3.delete,0.999574
93_2025_QH15_m_581164.npy,3.delete,0.999979
94_2025_QH15_643689.npy,3.delete,0.999981
95_2025_QH15_622480.npy,3.delete,0.999956
96_2025_QH15_648594.npy,3.delete,0.998930
97_2025_QH15_663709.npy,3.delete,0.999146
98_2025_QH15_662116.npy,3.delete,0.999985
99_2025_QH15_662829.npy,3.delete,0.999814
01_2021_QH15_486447.npy,4.modify,0.999812
01_2026_NQ-HDND_707600.npy,4.modify,0.999922
01_2026_NQ-HDND_707836.npy,4.modify,0.999917
01_2026_QH16_704788.npy,4.modify,0.999912
02_2021_QH15_489113.npy,4.modify,0.998700
02_2026_NQ-HDND_707102.npy,4.modify,0.999950
02_2026_NQ-HDND_707534.npy,4.modify,0.999921
02_2026_NQ-HDND_707835.npy,4.modify,0.999930
02_2026_NQ-HDND_708053.npy,4.modify,0.998975
02_2026_QH16_696077.npy,4.modify,0.999913
02_2026_UBTVQH16_708292.npy,4.modify,0.999802
03_2022_QH15_m_486653.npy,4.modify,0.999892
03_2026_NQ-HDND_707107.npy,4.modify,0.999932
03_2026_NQ-HDND_707251.npy,4.modify,0.999849
03_2026_NQ-HDND_707834.npy,4.modify,0.999751
03_2026_NQ-HDND_709377.npy,4.modify,0.999766
03_2026_QH16_694806.npy,4.modify,0.999970
04_2022_QH15_477977.npy,4.modify,0.999528
04_2026_NQ-HDND_707101.npy,4.modify,0.999967
04_2026_NQ-HDND_707533.npy,4.modify,0.999884
04_2026_NQ-HDND_707833.npy,4.modify,0.999870
04_2026_NQ-HDND_707870.npy,4.modify,0.999993
04_2026_QH16_681012.npy,4.modify,0.999648
05_2022_QH15_486445.npy,4.modify,0.999802
05_2026_NQ-HDND_707049.npy,4.modify,0.999784
05_2026_NQ-HDND_707532.npy,4.modify,0.999061
05_2026_NQ-HDND_707602.npy,4.modify,0.999832
05_2026_NQ-HDND_707832.npy,4.modify,0.999816
05_2026_QH16_704792.npy,4.modify,0.999958
06_2022_QH15_418232.npy,4.modify,0.999827
06_2026_NQ-HDND_707048.npy,4.modify,0.999937
06_2026_NQ-HDND_707604.npy,4.modify,0.999396
06_2026_QH16_704653.npy,4.modify,0.999913
07_2022_QH15_458435.npy,4.modify,0.999862
07_2026_NQ-HDND_707047.npy,4.modify,0.999923
07_2026_NQ-HDND_707601.npy,4.modify,0.999904
07_2026_QH16_704791.npy,4.modify,0.999945
08_2022_QH15_m_465916.npy,4.modify,0.999861
08_2026_NQ-HDND_707605.npy,4.modify,0.999778
08_2026_NQ-HDND_710089.npy,4.modify,0.999973
09_2022_QH15_m_513345.npy,4.modify,0.999900
09_2026_NQ-HDND_707045.npy,4.modify,0.999871
09_2026_NQ-HDND_707103.npy,4.modify,0.999756
09_2026_QH16_703956.npy,4.modify,0.999679
100_2025_QH15_688908.npy,4.modify,0.999949
101_2025_QH15_686537.npy,4.modify,0.999954
102_2025_QH15_624015.npy,4.modify,0.999682
103_2025_QH15_686538.npy,4.modify,0.999896
104_2025_QH15_633465.npy,4.modify,0.999806
105_2025_QH15_667661.npy,4.modify,0.999963
106_2025_QH15_628717.npy,4.modify,0.999960
107_2025_QH15_346850.npy,4.modify,0.999734
108_2025_QH15_675268.npy,4.modify,0.999851
109_2025_QH15_665870.npy,4.modify,0.999939
10_2022_QH15_546085.npy,4.modify,0.999502
10_2026_NQ-HDND_707046.npy,4.modify,0.999639
10_2026_NQ-HDND_707105.npy,4.modify,0.999755
110_2025_QH15_581160.npy,4.modify,0.999946
111_2025_QH15_667663.npy,4.modify,0.999822
112_2025_QH15_586814.npy,4.modify,0.999727
113_2025_QH15_443680.npy,4.modify,0.999887
114_2025_QH15_658530.npy,4.modify,0.999761
115_2025_QH15_675264.npy,4.modify,0.999888
116_2025_QH15_666020.npy,4.modify,0.999898
117_2025_QH15_685866.npy,4.modify,0.999905
118_2025_QH15_682798.npy,4.modify,0.999886
119_2025_QH15_685933.npy,4.modify,0.999567
11_2022_QH15_544688.npy,4.modify,0.999934
11_2026_NQ-HDND_707106.npy,4.modify,0.999762
11_2026_NQ-HDND_707159.npy,4.modify,0.999772
11_2026_NQ-HDND_709745.npy,4.modify,0.999960
120_2025_QH15_666019.npy,4.modify,0.999932
121_2025_QH15_689140.npy,4.modify,0.999628
122_2025_QH15_662035.npy,4.modify,0.999455
123_2025_QH15_656970.npy,4.modify,0.999571
124_2025_QH15_687560.npy,4.modify,0.999792
125_2025_QH15_663779.npy,4.modify,0.999709
126_2025_QH15_581548.npy,4.modify,0.999729
127_2025_QH15_686325.npy,4.modify,0.999950
128_2025_QH15_679014.npy,4.modify,0.999644
129_2025_QH15_675261.npy,4.modify,0.999912
12_2022_QH15_505749.npy,4.modify,0.999795
12_2026_NQ-HDND_707158.npy,4.modify,0.999951
12_2026_NQ-HDND_709406.npy,4.modify,0.999767
12_2026_NQ-HDND_709746.npy,4.modify,0.999809
12_NQ-HDND_707831.npy,4.modify,0.999919
12_NQ-HDND_708054.npy,4.modify,0.999575
130_2025_QH15_687674.npy,4.modify,0.999909
131_2025_QH15_675267.npy,4.modify,0.999954
132_2025_QH15_685733.npy,4.modify,0.999870
133_2025_QH15_675211.npy,4.modify,0.999608
134_2025_QH15_679013.npy,4.modify,0.998913
135_2025_QH15_675213.npy,4.modify,0.999766
135_NQ-CP_706738.npy,4.modify,0.999907
136_2025_QH15__686937.npy,4.modify,0.999951
137_2025_QH15_686549.npy,4.modify,0.999885
138_2025_QH15_686527.npy,4.modify,0.996192
139_2025_QH15_684512.npy,4.modify,0.998479
13_2022_QH15_490095.npy,4.modify,0.999485
13_2026_NQ-HDND_707807.npy,4.modify,0.999868
13_2026_NQ-HDND_709407.npy,4.modify,0.999931
13_2026_NQ-HDND_709751.npy,4.modify,0.999939
140_2025_QH15_675263.npy,4.modify,0.999906
140_NQ-CP_707328.npy,4.modify,0.999781
141_2025_QH15_686550.npy,4.modify,0.999942
141_NQ-CP_708014.npy,4.modify,0.999605
142_2025_QH15_675210.npy,4.modify,0.999974
143_2025_QH15_681550.npy,4.modify,0.999955
143_NQ-CP_709397.npy,4.modify,0.999881
144_2025_QH15_675260.npy,4.modify,0.999717
145_2025_QH15_684669.npy,4.modify,0.999933
146_2025_QH15_675259.npy,4.modify,0.999711
147_2025_QH15_675265.npy,4.modify,0.999803
148_2025_QH15_m_675262.npy,4.modify,0.999705
148_NQ-CP_710006.npy,4.modify,0.999784
149_2025_QH15_679698.npy,4.modify,0.999954
14_2022_QH15_519327.npy,4.modify,0.999929
14_2026_NQ-HDND_707808.npy,4.modify,0.999678
14_2026_NQ-HDND_709408.npy,4.modify,0.999941
14_2026_NQ-HDND_710206.npy,4.modify,0.999938
14_NQ-HDND_707830.npy,4.modify,0.999950
150_2025_QH15_685773.npy,4.modify,0.999960
15_2023_QH15_372143.npy,4.modify,0.999933
15_2026_NQ-HDND_707809.npy,4.modify,0.999940
15_2026_NQ-HDND_707811.npy,4.modify,0.999985
15_2026_NQ-HDND_709741.npy,4.modify,0.999918
15_NQ-HDND_707829.npy,4.modify,0.999853
16_2023_QH15_519324.npy,4.modify,0.999764
16_2026_NQ-HDND_707769.npy,4.modify,0.999834
16_2026_NQ-HDND_707810.npy,4.modify,0.999855
17_2023_QH15_499239.npy,4.modify,0.999854
17_2026_NQ-HDND_709410.npy,4.modify,0.999913
18_2023_QH15_519325.npy,4.modify,0.999898
18_2026_NQ-HDND_709411.npy,4.modify,0.999686
18_NQ-HDND_707827.npy,4.modify,0.999904
19_2023_QH15_m_500102.npy,4.modify,0.999939
19_2026_NQ-HDND_709412.npy,4.modify,0.999933
20_2023_QH15_m_513347.npy,4.modify,0.999880
20_2026_NQ-HDND_709415.npy,4.modify,0.999796
20_2026_NQ-HDND_709736.npy,4.modify,0.999737
20_NQ-HDND_707825.npy,4.modify,0.999813
21_2026_NQ-HDND_709413.npy,4.modify,0.999601
21_2026_NQ-HDND_709737.npy,4.modify,0.999855
21_NQ-HDND_707824.npy,4.modify,0.999493
22_2026_NQ-HDND_709414.npy,4.modify,0.999870
22_2026_NQ-HDND_709738.npy,4.modify,0.999884
23_2023_QH15_m_563579.npy,4.modify,0.999911
23_2026_NQ-HDND_709416.npy,4.modify,0.999757
23_2026_NQ-HDND_709739.npy,4.modify,0.997984
23_NQ-HDND_707612.npy,4.modify,0.999777
23_NQ-HDND_707821.npy,4.modify,0.999925
23_NQ-HDND_709740 (1).npy,4.modify,0.999883
23_NQ-HDND_709740.npy,4.modify,0.999883
24_2023_QH15_535782.npy,4.modify,0.999733
24_2026_NQ-HDND_709417.npy,4.modify,0.999908
24_2026_NQ-HDND_709733.npy,4.modify,0.999477
24_NQ-HDND_707611.npy,4.modify,0.999727
24_NQ-HDND_707820.npy,4.modify,0.999889
25_2023_QH15_548477.npy,4.modify,0.999803
25_2026_NQ-HDND_709430.npy,4.modify,0.999765
25_2026_NQ-HDND_709752.npy,4.modify,0.998763
26_2023_QH15_m_552422.npy,4.modify,0.999661
26_2026_NQ-HDND_709418.npy,4.modify,0.999298
26_2026_NQ-HDND_709750.npy,4.modify,0.999958
26_NQ-HDND_709743.npy,4.modify,0.999897
278_NQ-UBTVQH16_709850.npy,4.modify,0.999720
279_NQ-UBTVQH16_709851.npy,4.modify,0.999762
27_2023_QH15_528669.npy,4.modify,0.999869
27_2026_NQ-HDND_709419.npy,4.modify,0.999847
27_2026_NQ-HDND_709748.npy,4.modify,0.999726
28_2023_QH15_583801.npy,4.modify,0.999807
28_2026_NQ-CP_710007.npy,4.modify,0.999799
28_2026_NQ-HDND_709420.npy,4.modify,0.999982
28_2026_NQ-HDND_710200.npy,4.modify,0.999815
29_2023_QH15_530116.npy,4.modify,0.999860
29_2026_NQ-HDND_709421.npy,4.modify,0.999906
30_2023_QH15_445699.npy,4.modify,0.997986
30_2026_NQ-HDND_709429.npy,4.modify,0.999780
31_2024_QH15_523642.npy,4.modify,0.999804
31_2026_NQ-HDND_709428.npy,4.modify,0.999716
32_2024_QH15_m_577203.npy,4.modify,0.999909
32_2026_NQ-HDND_709422.npy,4.modify,0.999886
33_2024_QH15_545181.npy,4.modify,0.999507
33_2026_NQ-HDND_709423.npy,4.modify,0.999859
34_2024_QH15_580434.npy,4.modify,0.999942
34_NQ-HDND_709431.npy,4.modify,0.999913
3579_QD-UBND_708038.npy,4.modify,0.999932
35_2024_QH15_588811.npy,4.modify,0.999860
35_NQ-HDND_707110.npy,4.modify,0.999965
36_2024_QH15_444251.npy,4.modify,0.999774
36_NQ-HDND_707610.npy,4.modify,0.999800
37_2024_QH15_588810.npy,4.modify,0.999928
38_2024_QH15_555033.npy,4.modify,0.999875
38_2026_QD-UBND_708135.npy,4.modify,0.999941
39_2024_QH15_575158.npy,4.modify,0.999921
40_2024_QH15_564046.npy,4.modify,0.999964
40_NQ-HDND_707111.npy,4.modify,0.999991
41_2019_QH14_387991.npy,4.modify,0.999880
41_2024_QH15_557190.npy,4.modify,0.999861
42_NQ-HDND_707609.npy,4.modify,0.999922
43_2019_QH14_367665.npy,4.modify,0.999673
43_2024_QH15_612195.npy,4.modify,0.999957
44_2024_QH15_583839.npy,4.modify,0.999870
44_NQ-HDND_707608.npy,4.modify,0.999867
45_2019_QH14_333670.npy,4.modify,0.999859
45_2024_QH15_583769.npy,4.modify,0.999758
45_NQ-HDND_707607.npy,4.modify,0.999784
46_2019_QH14_398157.npy,4.modify,0.999744
46_2024_QH15_524982.npy,4.modify,0.999805
46_2026_QD-UBND_708335.npy,4.modify,0.999792
46_NQ-HDND_707606.npy,4.modify,0.998591
47_2019_QH14_411945.npy,4.modify,0.999900
47_2024_QH15_583645.npy,4.modify,0.999425
47_NQ-HDND_707603.npy,4.modify,0.999771
48_2019_QH14_366794.npy,4.modify,0.999937
48_2024_QH15_556390.npy,4.modify,0.999938
49_2019_QH14_402073.npy,4.modify,0.999973
49_2024_QH15_548487.npy,4.modify,0.999940
50_2019_QH14_411944.npy,4.modify,0.999911
50_2024_QH15_445264.npy,4.modify,0.999392
51_2019_QH14_422706.npy,4.modify,0.999940
51_2024_QH15_m_505750.npy,4.modify,0.999716
52_2019_QH14_405729.npy,4.modify,0.999942
52_2024_QH15_630032.npy,4.modify,0.999857
53_2019_QH14_351558.npy,4.modify,0.999942
53_2024_QH15_m_607439.npy,4.modify,0.999478
54_2019_QH14_399763.npy,4.modify,0.999535
54_2024_QH15_578531.npy,4.modify,0.999850
54_KH-UBND_708180.npy,4.modify,0.999817
55_2019_QH14_410870.npy,4.modify,0.999920
55_2024_QH15_621347.npy,4.modify,0.999464
56_2020_QH14_422707.npy,4.modify,0.999438
56_2024_QH15_m_622318.npy,4.modify,0.999789
57_2020_QH14_416260.npy,4.modify,0.999818
57_2024_QH15_623631.npy,4.modify,0.999418
58_2020_QH14_395767.npy,4.modify,0.999973
58_2024_QH15_m_621645.npy,4.modify,0.999852
58_2026_NQ-HDND_709771.npy,4.modify,0.999875
59_2020_QH14_427301.npy,4.modify,0.999705
59_2024_QH15_606865.npy,4.modify,0.999855
60_2020_QH14_373522.npy,4.modify,0.999757
60_2024_QH15_m_621343.npy,4.modify,0.999810
60_2026_NQ-HDND_709424.npy,4.modify,0.999173
61_2020_QH14_321051.npy,4.modify,0.999920
61_2024_QH15_613892.npy,4.modify,0.999835
62_2020_QH14_418229.npy,4.modify,0.999779
62_2025_QH15_643744.npy,4.modify,0.999583
63_2020_QH14_402074.npy,4.modify,0.999892
63_2025_QH15_639242.npy,4.modify,0.999779
63_2026_QD-UBND_709654.npy,4.modify,0.999323
64_2020_QH14_374160.npy,4.modify,0.999871
64_2025_QH15_639239.npy,4.modify,0.999766
65_2020_QH14_422708.npy,4.modify,0.999859
65_2025_QH15_639241.npy,4.modify,0.999708
66_2020_QH14_439845.npy,4.modify,0.999528
66_2025_QH15_621225.npy,4.modify,0.999810
67_2020_QH14_m_373520.npy,4.modify,0.999526
67_2025_QH15_580594.npy,4.modify,0.999942
68_2020_QH14_435315.npy,4.modify,0.999957
68_2025_QH15_578018.npy,4.modify,0.999922
69_2020_QH14_439844.npy,4.modify,0.999882
69_2025_QH15_603983.npy,4.modify,0.999696
70_2020_QH14_376557.npy,4.modify,0.999909
70_2025_QH15_580121.npy,4.modify,0.999789
70_2026_NQ-HDND_709515.npy,4.modify,0.999793
71_2020_QH14_366792.npy,4.modify,0.999363
71_2025_QH15_621341.npy,4.modify,0.999818
72_2020_QH14_431147.npy,4.modify,0.999795
72_2025_QH15_649675.npy,4.modify,0.999606
73_2021_QH14_445185.npy,4.modify,0.999889
73_2025_QH15_621345.npy,4.modify,0.999910
74_2025_QH15_m_530912.npy,4.modify,0.999950
75_2025_QH15_555035.npy,4.modify,0.999899
76_2025_QH15_659899.npy,4.modify,0.999863
77_2025_QH15_643029.npy,4.modify,0.999751
78_2025_QH15_m_623226.npy,4.modify,0.999814
79_2025_QH15_660522.npy,4.modify,0.999925
80_2025_QH15_649688.npy,4.modify,0.999906
81_2025_QH15_660533.npy,4.modify,0.999886
82_2025_QH15_660530.npy,4.modify,0.999946
83_2025_QH15_663780.npy,4.modify,0.999669
84_2025_QH15_655378.npy,4.modify,0.999842
85_2025_QH15_651570.npy,4.modify,0.999972
86_2025_QH15_662377.npy,4.modify,0.999986
87_2025_QH15_662673.npy,4.modify,0.999976
88_2025_QH15_m_659898.npy,4.modify,0.999905
89_2025_QH15_650061.npy,4.modify,0.999762
8_2026_QH16_704810.npy,4.modify,0.999090
90_2025_QH15_m_662379.npy,4.modify,0.999914
91_2025_QH15_m_625628.npy,4.modify,0.999909
92_2025_QH15_659897.npy,4.modify,0.999858
93_2025_QH15_m_581164.npy,4.modify,0.999502
94_2025_QH15_643689.npy,4.modify,0.999707
95_2025_QH15_622480.npy,4.modify,0.999919
96_2025_QH15_648594.npy,4.modify,0.999962
97_2025_QH15_663709.npy,4.modify,0.999696
98_2025_QH15_662116.npy,4.modify,0.999650
99_2025_QH15_662829.npy,4.modify,0.999942
01_2021_QH15_486447.npy,5.layout,0.999335
01_2026_NQ-HDND_707600.npy,5.layout,0.998823
01_2026_NQ-HDND_707836.npy,5.layout,0.999223
01_2026_QH16_704788.npy,5.layout,0.999273
02_2021_QH15_489113.npy,5.layout,0.997720
02_2026_NQ-HDND_707102.npy,5.layout,0.998223
02_2026_NQ-HDND_707534.npy,5.layout,0.997913
02_2026_NQ-HDND_707835.npy,5.layout,0.998487
02_2026_NQ-HDND_708053.npy,5.layout,0.997118
02_2026_QH16_696077.npy,5.layout,0.999555
02_2026_UBTVQH16_708292.npy,5.layout,0.998947
03_2022_QH15_m_486653.npy,5.layout,0.998434
03_2026_NQ-HDND_707107.npy,5.layout,0.997914
03_2026_NQ-HDND_707251.npy,5.layout,0.998894
03_2026_NQ-HDND_707834.npy,5.layout,0.999010
03_2026_NQ-HDND_709377.npy,5.layout,0.999487
03_2026_QH16_694806.npy,5.layout,0.998860
04_2022_QH15_477977.npy,5.layout,0.996798
04_2026_NQ-HDND_707101.npy,5.layout,0.999003
04_2026_NQ-HDND_707533.npy,5.layout,0.984680
04_2026_NQ-HDND_707833.npy,5.layout,0.997861
04_2026_NQ-HDND_707870.npy,5.layout,0.996197
04_2026_QH16_681012.npy,5.layout,0.995582
05_2022_QH15_486445.npy,5.layout,0.999055
05_2026_NQ-HDND_707049.npy,5.layout,0.998585
05_2026_NQ-HDND_707532.npy,5.layout,0.998397
05_2026_NQ-HDND_707602.npy,5.layout,0.996633
05_2026_NQ-HDND_707832.npy,5.layout,0.999389
05_2026_QH16_704792.npy,5.layout,0.997893
06_2022_QH15_418232.npy,5.layout,0.999550
06_2026_NQ-HDND_707048.npy,5.layout,0.997929
06_2026_NQ-HDND_707604.npy,5.layout,0.996676
06_2026_QH16_704653.npy,5.layout,0.997110
07_2022_QH15_458435.npy,5.layout,0.999476
07_2026_NQ-HDND_707047.npy,5.layout,0.997521
07_2026_NQ-HDND_707601.npy,5.layout,0.997092
07_2026_QH16_704791.npy,5.layout,0.999090
08_2022_QH15_m_465916.npy,5.layout,0.999365
08_2026_NQ-HDND_707605.npy,5.layout,0.996835
08_2026_NQ-HDND_710089.npy,5.layout,0.999349
09_2022_QH15_m_513345.npy,5.layout,0.998758
09_2026_NQ-HDND_707045.npy,5.layout,0.995806
09_2026_NQ-HDND_707103.npy,5.layout,0.977099
09_2026_QH16_703956.npy,5.layout,0.956062
100_2025_QH15_688908.npy,5.layout,0.999355
101_2025_QH15_686537.npy,5.layout,0.999471
102_2025_QH15_624015.npy,5.layout,0.997098
103_2025_QH15_686538.npy,5.layout,0.999373
104_2025_QH15_633465.npy,5.layout,0.999463
105_2025_QH15_667661.npy,5.layout,0.999435
106_2025_QH15_628717.npy,5.layout,0.999590
107_2025_QH15_346850.npy,5.layout,0.997426
108_2025_QH15_675268.npy,5.layout,0.999341
109_2025_QH15_665870.npy,5.layout,0.997416
10_2022_QH15_546085.npy,5.layout,0.999143
10_2026_NQ-HDND_707046.npy,5.layout,0.998801
10_2026_NQ-HDND_707105.npy,5.layout,0.999308
110_2025_QH15_581160.npy,5.layout,0.999190
111_2025_QH15_667663.npy,5.layout,0.999562
112_2025_QH15_586814.npy,5.layout,0.999515
113_2025_QH15_443680.npy,5.layout,0.998418
114_2025_QH15_658530.npy,5.layout,0.999598
115_2025_QH15_675264.npy,5.layout,0.997237
116_2025_QH15_666020.npy,5.layout,0.999393
117_2025_QH15_685866.npy,5.layout,0.998949
118_2025_QH15_682798.npy,5.layout,0.999482
119_2025_QH15_685933.npy,5.layout,0.995283
11_2022_QH15_544688.npy,5.layout,0.999391
11_2026_NQ-HDND_707106.npy,5.layout,0.998550
11_2026_NQ-HDND_707159.npy,5.layout,0.999206
11_2026_NQ-HDND_709745.npy,5.layout,0.984507
120_2025_QH15_666019.npy,5.layout,0.999499
121_2025_QH15_689140.npy,5.layout,0.999637
122_2025_QH15_662035.npy,5.layout,0.999287
123_2025_QH15_656970.npy,5.layout,0.999082
124_2025_QH15_687560.npy,5.layout,0.998635
125_2025_QH15_663779.npy,5.layout,0.999216
126_2025_QH15_581548.npy,5.layout,0.999052
127_2025_QH15_686325.npy,5.layout,1.000000
128_2025_QH15_679014.npy,5.layout,0.999225
129_2025_QH15_675261.npy,5.layout,0.998981
12_2022_QH15_505749.npy,5.layout,1.000000
12_2026_NQ-HDND_707158.npy,5.layout,0.997329
12_2026_NQ-HDND_709406.npy,5.layout,0.997729
12_2026_NQ-HDND_709746.npy,5.layout,0.998477
12_NQ-HDND_707831.npy,5.layout,0.998546
12_NQ-HDND_708054.npy,5.layout,0.997634
130_2025_QH15_687674.npy,5.layout,0.999617
131_2025_QH15_675267.npy,5.layout,0.999442
132_2025_QH15_685733.npy,5.layout,0.995764
133_2025_QH15_675211.npy,5.layout,0.998869
134_2025_QH15_679013.npy,5.layout,0.997861
135_2025_QH15_675213.npy,5.layout,0.999432
135_NQ-CP_706738.npy,5.layout,0.998620
136_2025_QH15__686937.npy,5.layout,0.996584
137_2025_QH15_686549.npy,5.layout,0.998145
138_2025_QH15_686527.npy,5.layout,0.998034
139_2025_QH15_684512.npy,5.layout,0.996196
13_2022_QH15_490095.npy,5.layout,0.998642
13_2026_NQ-HDND_707807.npy,5.layout,0.999106
13_2026_NQ-HDND_709407.npy,5.layout,0.998996
13_2026_NQ-HDND_709751.npy,5.layout,0.999482
140_2025_QH15_675263.npy,5.layout,0.996230
140_NQ-CP_707328.npy,5.layout,0.997381
141_2025_QH15_686550.npy,5.layout,0.998728
141_NQ-CP_708014.npy,5.layout,0.997448
142_2025_QH15_675210.npy,5.layout,0.999575
143_2025_QH15_681550.npy,5.layout,0.999688
143_NQ-CP_709397.npy,5.layout,0.997410
144_2025_QH15_675260.npy,5.layout,0.998197
145_2025_QH15_684669.npy,5.layout,0.999522
146_2025_QH15_675259.npy,5.layout,0.999554
147_2025_QH15_675265.npy,5.layout,0.999290
148_2025_QH15_m_675262.npy,5.layout,0.999611
148_NQ-CP_710006.npy,5.layout,0.999320
149_2025_QH15_679698.npy,5.layout,0.999454
14_2022_QH15_519327.npy,5.layout,0.999247
14_2026_NQ-HDND_707808.npy,5.layout,0.998500
14_2026_NQ-HDND_709408.npy,5.layout,0.999014
14_2026_NQ-HDND_710206.npy,5.layout,0.999333
14_NQ-HDND_707830.npy,5.layout,0.976885
150_2025_QH15_685773.npy,5.layout,0.998939
15_2023_QH15_372143.npy,5.layout,0.999490
15_2026_NQ-HDND_707809.npy,5.layout,0.997978
15_2026_NQ-HDND_707811.npy,5.layout,0.998772
15_2026_NQ-HDND_709741.npy,5.layout,0.999700
15_NQ-HDND_707829.npy,5.layout,0.998173
16_2023_QH15_519324.npy,5.layout,0.999489
16_2026_NQ-HDND_707769.npy,5.layout,0.998155
16_2026_NQ-HDND_707810.npy,5.layout,0.994750
17_2023_QH15_499239.npy,5.layout,0.999632
17_2026_NQ-HDND_709410.npy,5.layout,0.998036
18_2023_QH15_519325.npy,5.layout,0.999263
18_2026_NQ-HDND_709411.npy,5.layout,0.995430
18_NQ-HDND_707827.npy,5.layout,0.997157
19_2023_QH15_m_500102.npy,5.layout,0.999535
19_2026_NQ-HDND_709412.npy,5.layout,0.999349
20_2023_QH15_m_513347.npy,5.layout,0.999123
20_2026_NQ-HDND_709415.npy,5.layout,0.995724
20_2026_NQ-HDND_709736.npy,5.layout,0.999459
20_NQ-HDND_707825.npy,5.layout,0.998512
21_2026_NQ-HDND_709413.npy,5.layout,0.998833
21_2026_NQ-HDND_709737.npy,5.layout,0.998740
21_NQ-HDND_707824.npy,5.layout,0.999124
22_2026_NQ-HDND_709414.npy,5.layout,0.998445
22_2026_NQ-HDND_709738.npy,5.layout,1.000000
23_2023_QH15_m_563579.npy,5.layout,0.994048
23_2026_NQ-HDND_709416.npy,5.layout,0.998317
23_2026_NQ-HDND_709739.npy,5.layout,0.995972
23_NQ-HDND_707612.npy,5.layout,0.998339
23_NQ-HDND_707821.npy,5.layout,0.998722
23_NQ-HDND_709740 (1).npy,5.layout,0.984010
23_NQ-HDND_709740.npy,5.layout,0.984010
24_2023_QH15_535782.npy,5.layout,0.999289
24_2026_NQ-HDND_709417.npy,5.layout,0.996805
24_2026_NQ-HDND_709733.npy,5.layout,0.999501
24_NQ-HDND_707611.npy,5.layout,0.997476
24_NQ-HDND_707820.npy,5.layout,0.985047
25_2023_QH15_548477.npy,5.layout,0.999610
25_2026_NQ-HDND_709430.npy,5.layout,0.997811
25_2026_NQ-HDND_709752.npy,5.layout,0.998081
